unit_code,unit,factory,production_date,total_emp_sl,dup,mean_prod_sl,missing_obs,percent_all_eight,percent_first_four,percent_last_four,percent_constant_four,percent_constant_eight,std
UNIT-173 (47),47,A47,10mar2022,736,0,441.02499,5.4605265,89.078949,2.7631578,0,37.36842,3.1578948,226.87128
UNIT-173 (47),47,A47,11mar2022,742,0,450.6373,1.9430052,96.113991,0,0,44.170986,4.9222798,202.00735
UNIT-173 (47),47,A47,12mar2022,718,0,475.17224,0,100,0,0,29.105474,.13351135,212.7682
UNIT-173 (47),47,A47,14mar2022,708,0,477.06732,1.3736264,97.252747,0,0,26.923077,0,192.75896
UNIT-173 (47),47,A47,15mar2022,710,0,472.67438,.40871936,99.182564,.27247956,.27247956,48.228882,2.0435967,210.16962
UNIT-173 (47),47,A47,16mar2022,777,0,464.8201,.37220845,99.255585,.12406948,.12406948,47.89082,.24813896,197.76343
UNIT-173 (47),47,A47,17mar2022,798,0,490.4588,.66113162,96.186958,0,0,36.03936,.98400986,191.62558
UNIT-173 (47),47,A47,18mar2022,754,0,481.32175,.56306309,96.267693,0,0,39.25354,1.6731017,187.20703
UNIT-173 (47),47,A47,19mar2022,765,0,472.50504,2.0675504,88.005051,.25252524,.25252524,42.550507,2.7777777,203.51994
UNIT-173 (47),47,A47,21mar2022,735,0,486.48148,.41335979,97.486771,0,0,33.333332,.52910054,193.37003
UNIT-173 (47),47,A47,22mar2022,763,0,479.55127,1.5384616,96.92308,2.3076923,0,45.76923,0,191.77597
UNIT-173 (47),47,A47,23mar2022,736,0,466.73868,1.3166667,90.26667,0,0,40.133335,2.1333334,192.09859
UNIT-173 (47),47,A47,24mar2022,764,0,466.80814,.49237612,97.58577,0,0,41.931385,.635324,208.44652
UNIT-173 (47),47,A47,25mar2022,756,0,493.75613,.12903225,99.741936,0,0,34.709679,.12903225,199.57544
UNIT-173 (47),47,A47,26mar2022,756,0,495.04663,.74481863,98.445595,0,0,40.025906,0,196.5354
UNIT-173 (47),47,A47,28mar2022,764,0,489.16199,1.4349489,89.285713,0,0,33.67347,.25510204,194.66693
UNIT-173 (47),47,A47,29mar2022,754,0,489.07834,.27741516,99.34726,0,0,52.610966,.1305483,198.006
UNIT-173 (47),47,A47,30mar2022,794,0,469.83008,.24449877,99.511002,0,0,49.388752,.61124694,214.73155
UNIT-173 (47),47,A47,31mar2022,810,0,471.76718,0,100,0,0,48.371532,3.3775632,218.10809
UNIT-173 (47),47,A47,01feb2022,800,0,552.95374,1.8879415,97.320343,0,0,39.951279,1.0962241,239.13165
UNIT-173 (47),47,A47,02feb2022,814,0,560.16449,0,100,0,0,40.096039,.36014405,244.43053
UNIT-173 (47),47,A47,03feb2022,819,0,551.80786,0,100,0,0,52.289158,.36144578,233.76782
UNIT-173 (47),47,A47,04feb2022,777,0,557.25983,1.659292,90.897598,.12642226,.25284451,52.970924,.37926674,231.93425
UNIT-173 (47),47,A47,05feb2022,789,0,550.14178,0,100,0,0,35.074627,.87064677,233.88776
UNIT-173 (47),47,A47,07feb2022,766,0,572.90155,.65958816,96.267693,0,0,28.571428,.12870012,245.63625
UNIT-173 (47),47,A47,08feb2022,732,0,538.42175,.53050399,98.938995,0,0,34.880638,1.591512,232.26443
UNIT-173 (47),47,A47,09feb2022,767,0,525.07727,2.6224875,95.728645,.12562814,.12562814,34.547737,.37688443,244.9545
UNIT-173 (47),47,A47,10feb2022,704,0,490.56131,.27247956,99.45504,0,0,25.476839,.40871936,227.79988
UNIT-173 (47),47,A47,11feb2022,649,0,493.92889,.52950078,96.974281,0,0,21.331316,0,196.26352
UNIT-173 (47),47,A47,12feb2022,699,0,463.15063,0,100,0,0,34.030682,.13947001,228.46793
UNIT-173 (47),47,A47,14feb2022,729,0,447.60562,.13368984,99.73262,0,0,34.491978,.66844922,181.9601
UNIT-173 (47),47,A47,15feb2022,708,0,484.41159,.69060773,98.618782,0,0,37.845303,.96685082,203.75766
UNIT-173 (47),47,A47,16feb2022,710,0,484.28513,.13908206,99.721832,0,0,45.340752,2.086231,198.31815
UNIT-173 (47),47,A47,17feb2022,740,0,498.90533,.16666667,99.599998,.13333334,.13333334,36.799999,4.1333332,198.87993
UNIT-173 (47),47,A47,18feb2022,785,0,464.52921,2.2360249,95.527954,.7453416,.7453416,44.596272,.86956519,205.3382
UNIT-173 (47),47,A47,19feb2022,764,0,505.87595,.38363171,99.232735,0,0,36.445011,1.7902813,197.40536
UNIT-173 (47),47,A47,21feb2022,746,0,454.45123,2.1456437,96.879066,0,0,34.720417,.13003901,203.00587
UNIT-173 (47),47,A47,22feb2022,717,0,477.51431,.40927693,99.18145,0,0,42.564804,3.4106412,193.67326
UNIT-173 (47),47,A47,23feb2022,750,0,480.05893,.25906736,99.481865,0,0,36.010365,0,191.9445
UNIT-173 (47),47,A47,24feb2022,757,0,454.2218,.38910505,99.221786,0,0,39.040207,.38910505,193.31375
UNIT-173 (47),47,A47,25feb2022,773,0,460.22745,.77827191,95.425667,0,0,32.147396,.76238883,204.53613
UNIT-173 (47),47,A47,26feb2022,764,0,452.02179,.12820514,99.743591,0,0,34.871796,2.3076923,196.87723
UNIT-173 (47),47,A47,28feb2022,776,0,489.32916,.25031289,99.499374,0,0,30.287859,0,193.53725
UNIT-173 (47),47,A47,01jan2022,827,0,530.87976,0,100,0,0,47.380951,5,218.93024
UNIT-173 (47),47,A47,03jan2022,783,0,525.29633,.1388889,99.629631,0,0,52.098766,4.4444447,233.70085
UNIT-173 (47),47,A47,04jan2022,795,0,576.00366,.015188335,99.878494,0,0,43.863911,1.5795869,216.94861
UNIT-173 (47),47,A47,05jan2022,829,0,559.16644,1.6971664,96.576149,0,0,53.010624,2.4793389,226.9178
UNIT-173 (47),47,A47,06jan2022,812,0,579.5954,.2415459,99.516907,0,0,50.241547,4.1062803,226.22211
UNIT-173 (47),47,A47,07jan2022,814,0,573.47223,.48250905,99.034981,.24125452,.24125452,41.133896,5.4282269,225.27271
UNIT-173 (47),47,A47,08jan2022,801,0,586.54065,.36945814,99.261086,0,0,36.576355,1.4778326,212.15791
UNIT-173 (47),47,A47,10jan2022,772,0,546.0531,0,100,0,0,51.580276,7.8381796,218.0401
UNIT-173 (47),47,A47,11jan2022,811,.12330456,550.95898,1.3872135,94.692398,0,0,37.756332,2.1712906,228.49361
UNIT-173 (47),47,A47,12jan2022,808,0,568.60413,.24213076,99.515739,0,0,44.794189,3.8740921,246.43311
UNIT-173 (47),47,A47,13jan2022,801,0,568.71851,0,100,0,0,35.862911,10.159119,236.64249
UNIT-173 (47),47,A47,14jan2022,807,0,574.27618,.38017032,99.148422,.1216545,.1216545,47.323601,6.2043796,226.14514
UNIT-173 (47),47,A47,17jan2022,725,0,549.82843,3.1914895,93.88298,.13297872,.13297872,59.042553,8.2446804,228.49405
UNIT-173 (47),47,A47,18jan2022,774,0,567.92444,.51952142,98.866501,0,0,38.161209,8.0604534,244.75299
UNIT-173 (47),47,A47,19jan2022,783,0,583.81287,.37174723,99.256508,.24783148,.24783148,52.168526,3.5935564,230.23656
UNIT-173 (47),47,A47,20jan2022,784,0,586.96643,.24875621,99.502487,0,0,56.965176,9.4527359,229.10721
UNIT-173 (47),47,A47,21jan2022,816,0,570.21002,.71599042,98.568016,.11933174,.11933174,46.181385,5.1312647,241.04208
UNIT-173 (47),47,A47,22jan2022,824,0,578.28394,1.8907562,86.314529,0,0,43.577431,6.1224489,230.95407
UNIT-173 (47),47,A47,24jan2022,835,0,390.1601,31.148493,0,2.2041764,0,56.728539,0,187.2706
UNIT-173 (47),47,A47,25jan2022,837,0,573.62292,.7025761,98.594849,0,0,49.765808,7.0257611,242.74098
UNIT-173 (47),47,A47,27jan2022,812,0,547.00488,.71298546,95.752426,0,0,30.946602,4.4902911,231.31679
UNIT-173 (47),47,A47,28jan2022,777,0,552.01624,1.9950125,96.009972,0,0,42.019951,4.2394013,244.37814
UNIT-173 (47),47,A47,29jan2022,711,0,521.22375,7.0979023,91.888115,0,0,37.342659,2.5174825,262.10873
UNIT-173 (47),47,A47,31jan2022,825,0,551.16211,2.3456056,96.912117,.11876485,.11876485,50.712589,3.3254156,245.7229
UNIT-14,14,B14,01oct2022,684,.14619882,198.28084,45.259186,0,39.632545,0,66.404198,0,72.518501
UNIT-14,14,B14,06oct2022,598,0,374.45313,5.3515625,78.90625,0,0,67.65625,3.28125,125.70433
UNIT-14,14,B14,07oct2022,631,0,389.14832,.14684288,99.706314,0,0,72.246696,13.069016,147.44917
UNIT-14,14,B14,08oct2022,631,0,367.19116,2.6838236,78.529411,0,0,67.941177,12.647058,139.04437
UNIT-14,14,B14,10oct2022,624,0,249.97011,33.352016,0,18.385651,0,88.938713,0,90.557152
UNIT-14,14,B14,11oct2022,500,0,406.17593,.74074072,98.518517,.18518518,.18518518,57.037037,21.111111,141.70953
UNIT-14,14,B14,12oct2022,627,0,324.33975,13.761127,70.029671,23.293768,0,61.127598,19.58457,138.70116
UNIT-14,14,B14,13oct2022,627,0,384.03131,.29806259,99.403877,0,0,79.284653,21.162443,136.66644
UNIT-14,14,B14,14oct2022,655,0,358.23111,10.057061,76.176888,4.4222541,0,63.195435,12.838801,155.56284
UNIT-14,14,B14,15oct2022,655,0,326.47775,16.750359,44.906742,11.477762,0,61.406025,4.0172167,156.43031
UNIT-14,14,B14,17oct2022,652,0,397.24139,.14367816,99.712646,0,0,64.367813,8.9080458,139.75844
UNIT-14,14,B14,18oct2022,627,0,352.27478,10.172672,77.477478,4.2042041,0,66.666664,15.165165,158.74356
UNIT-14,14,B14,19oct2022,626,0,378.75562,6.3343329,83.208397,0,0,63.268364,11.694153,147.89676
UNIT-14,14,B14,20oct2022,599,0,380.28256,.31397173,99.372055,0,0,62.637363,23.076923,147.26868
UNIT-14,14,B14,21oct2022,503,0,322.94727,13.983051,62.900188,15.254237,.18832392,70.809792,17.890772,147.41632
UNIT-14,14,B14,22oct2022,589,0,309.30978,24.699038,46.869984,48.154095,0,49.598717,2.5682182,157.57381
UNIT-14,14,B14,26oct2022,455,0,417.26141,.20746888,99.58506,0,0,57.883816,3.7344398,118.00995
UNIT-14,14,B14,27oct2022,467,0,421.54004,3.3880904,93.223816,6.3655033,0,59.958931,4.3121152,141.48024
UNIT-14,14,B14,28oct2022,470,0,373.24435,9.7792606,53.798767,0,0,70.431213,8.6242304,118.6175
UNIT-14,14,B14,29oct2022,669,0,372.62238,5.909091,84.335663,0,0,64.895103,5.1748252,143.82776
UNIT-14,14,B14,30oct2022,577,0,195.77815,50,0,100,0,61.42384,0,62.296227
UNIT-14,14,B14,31oct2022,549,0,463.29291,.17331022,99.653381,0,0,37.2617,1.559792,124.75706
UNIT-14,14,B14,01sep2022,399,0,379.20792,2.4133663,90.841583,.24752475,.24752475,59.90099,18.564356,131.86905
UNIT-14,14,B14,02sep2022,282,0,331.40845,20.378521,26.408451,0,0,86.61972,.35211268,99.425674
UNIT-14,14,B14,03sep2022,429,0,275.47726,34.147728,25.454546,7.2727275,0,66.13636,9.318182,139.96948
UNIT-14,14,B14,05sep2022,326,0,262.62195,34.222561,12.195122,31.707317,0,98.780487,12.195122,103.93695
UNIT-14,14,B14,06sep2022,291,0,223.01004,38.04348,12.040133,40.468227,0,100,12.040133,120.76228
UNIT-14,14,B14,07sep2022,290,0,345.11707,4.8494983,74.58194,0,0,98.662209,15.719064,149.09651
UNIT-14,14,B14,08sep2022,171,0,323.57541,12.779329,59.776535,0,0,67.597763,.5586592,89.389679
UNIT-14,14,B14,09sep2022,29,0,391.11111,0,100,0,0,100,11.111111,93.251663
UNIT-14,14,B14,10sep2022,107,0,147.85046,62.5,0,0,0,0,0,36.00388
UNIT-14,14,B14,12sep2022,173,0,289.23499,16.530054,61.748634,0,0,39.344261,3.2786884,112.47693
UNIT-14,14,B14,13sep2022,275,0,232.05576,38.675957,0,0,0,75.958191,0,116.83527
UNIT-14,14,B14,15sep2022,240,0,289.04382,29.731075,42.231075,0,0,59.760956,1.5936255,167.3699
UNIT-14,14,B14,16sep2022,276,0,327.39584,17.361111,61.111111,11.111111,0,63.194443,4.5138888,151.26913
UNIT-14,14,B14,17sep2022,276,0,357.04861,8.1597223,75,0,0,86.111115,7.2916665,117.64115
UNIT-14,14,B14,19sep2022,276,0,317.48251,16.608391,63.636364,23.776224,0,86.713287,5.2447553,143.79916
UNIT-14,14,B14,20sep2022,215,0,266.68204,23.963133,34.56221,0,0,27.18894,3.2258065,131.37184
UNIT-14,14,B14,21sep2022,396,0,346.59525,0,100,0,0,74.761902,11.904762,123.38077
UNIT-14,14,B14,22sep2022,396,0,375.11905,0,100,0,0,64.761902,29.523809,125.17667
UNIT-14,14,B14,23sep2022,530,0,394.87589,2.5709219,93.262413,0,0,77.482269,15.957447,133.81398
UNIT-14,14,B14,24sep2022,560,.17857143,351.7247,15.257048,39.469318,0,0,59.535656,12.106136,142.10687
UNIT-14,14,B14,26sep2022,605,0,348.01575,7.4803147,82.992126,0,0,48.661419,1.4173229,129.50098
UNIT-14,14,B14,27sep2022,673,.1485884,371.6506,5.0894084,80.055023,0,0,57.909218,15.818432,121.89487
UNIT-14,14,B14,28sep2022,686,0,374.91849,2.2418478,91.304344,0,0,62.092392,20.516304,121.86104
UNIT-14,14,B14,29sep2022,686,0,368.09784,4.9932065,80.434784,0,0,56.114132,3.6684783,118.2094
UNIT-14,14,B14,30sep2022,647,.15455951,302.02216,24.463297,49.30748,18.421053,0,65.65097,14.127424,157.35703
UNIT-14,14,B14,01aug2022,621,0,300.73059,22.355404,45.966515,5.631659,0,49.923897,2.2831051,170.37262
UNIT-14,14,B14,02aug2022,535,0,242.26381,26.314617,20.855616,6.5953655,0,68.09269,0,96.66423
UNIT-14,14,B14,03aug2022,464,0,279.71075,25.025826,24.173553,22.107437,0,55.785126,1.2396694,111.96309
UNIT-14,14,B14,04aug2022,498,0,239.00192,29.414587,0,17.082533,0,87.715927,0,107.22443
UNIT-14,14,B14,05aug2022,500,0,159.36781,46.886974,0,7.2796936,0,46.551723,0,90.552704
UNIT-14,14,B14,06aug2022,231,0,229.29167,20.833334,16.666666,0,0,99.166664,1.6666666,99.597084
UNIT-14,14,B14,08aug2022,357,0,316.19681,5.319149,78.723404,0,0,89.627663,15.425532,152.55566
UNIT-14,14,B14,09aug2022,449,0,357.41452,6.6239314,82.47863,0,0,63.46154,2.7777777,142.90666
UNIT-14,14,B14,10aug2022,449,0,313.8248,8.9209404,61.53846,0,0,64.957268,7.2649574,134.95264
UNIT-14,14,B14,11aug2022,373,0,337.03607,1.1920103,90.463921,0,0,73.195877,1.5463917,136.78188
UNIT-14,14,B14,12aug2022,264,0,338.43066,7.2992702,85.401459,14.59854,0,85.036499,13.50365,139.72272
UNIT-14,14,B14,13aug2022,303,0,393.50317,0,100,0,0,62.420383,14.33121,135.34651
UNIT-14,14,B14,16aug2022,333,0,311.52737,8.0691643,81.556198,9.2219019,0,44.668587,19.020172,114.27948
UNIT-14,14,B14,17aug2022,338,0,284.18994,11.03352,56.703911,0,0,70.39106,13.96648,111.84679
UNIT-14,14,B14,18aug2022,402,0,213.41232,34.06398,27.014217,15.165876,0,53.79147,2.3696682,120.92956
UNIT-14,14,B14,19aug2022,374,0,325.47803,11.33721,69.767441,0,0,73.38501,10.335917,161.09918
UNIT-14,14,B14,20aug2022,373,0,198.88889,44.509045,0,9.5607233,0,50.645996,0,137.56366
UNIT-14,14,B14,22aug2022,374,0,293.46252,21.479328,59.431526,0,0,42.377262,1.8087856,165.13426
UNIT-14,14,B14,23aug2022,290,0,356.05441,0,100,0,0,99.319725,32.312923,169.70988
UNIT-14,14,B14,24aug2022,290,0,306.32654,8.1632652,78.231293,0,0,56.462585,15.646258,96.385757
UNIT-14,14,B14,25aug2022,315,0,357.89969,8.8949842,59.561127,0,0,80.564262,4.3887148,123.36532
UNIT-14,14,B14,26aug2022,312,0,342.63492,9.2460318,76.825394,0,0,78.730156,2.5396826,132.21909
UNIT-14,14,B14,27aug2022,348,0,255.81921,31.25,29.378531,0,0,71.18644,.56497175,151.78459
UNIT-14,14,B14,29aug2022,287,0,387.68167,.34602076,99.307961,0,0,90.311417,18.685122,158.66792
UNIT-14,14,B14,30aug2022,362,0,360.02731,4.4740438,88.251366,0,0,81.967216,30.327869,154.8154
UNIT-14,14,B14,01jul2022,527,0,424.87085,3.5055351,92.98893,7.0110703,0,67.712173,5.3505535,143.94971
UNIT-14,14,B14,02jul2022,556,0,390.49652,8.6019163,56.968639,0,0,37.456448,1.9163764,128.71823
UNIT-14,14,B14,04jul2022,556,0,385.80139,7.7961674,81.533104,6.9686413,0,71.777,5.4006968,156.07858
UNIT-14,14,B14,05jul2022,581,0,442.27722,0,100,0,0,71.782181,2.4752476,129.03108
UNIT-14,14,B14,06jul2022,644,0,441.40118,1.4011799,94.395279,0,0,75.516228,4.1297936,135.96756
UNIT-14,14,B14,07jul2022,558,0,358.89844,17.555939,42.685024,6.3683305,0,86.402756,3.0981066,140.84232
UNIT-14,14,B14,08jul2022,524,0,414.19592,0,100,0,0,69.131241,13.678373,137.64
UNIT-14,14,B14,09jul2022,622,0,394.03699,5.2195687,64.406776,0,0,79.969185,7.2419105,143.55159
UNIT-14,14,B14,11jul2022,653,0,370.23462,4.1055717,78.445747,.14662756,0,77.126099,6.3049855,135.80869
UNIT-14,14,B14,12jul2022,652,0,388.17914,.14684288,99.706314,0,0,83.700439,23.201176,136.79602
UNIT-14,14,B14,13jul2022,622,0,408.00925,.15432099,99.69136,0,0,78.395065,11.111111,139.82509
UNIT-14,14,B14,14jul2022,660,0,409.85443,.29112083,99.417755,0,0,72.052399,10.043668,137.12019
UNIT-14,14,B14,15jul2022,611,0,416.99686,2.7515724,94.496857,5.1886792,0,60.377357,10.220126,127.80992
UNIT-14,14,B14,16jul2022,575,0,382.12375,9.6989965,77.424751,5.5183945,0,63.04348,5.3511705,123.01627
UNIT-14,14,B14,18jul2022,574,0,408.50922,.81658292,93.467339,0,0,71.021774,8.3752098,135.63654
UNIT-14,14,B14,19jul2022,476,0,392.53036,3.7449393,92.510124,7.4898787,0,53.441296,19.028339,155.98822
UNIT-14,14,B14,20jul2022,545,0,375.45132,10.90708,66.194687,0,0,63.362831,3.1858406,149.61659
UNIT-14,14,B14,21jul2022,454,0,384.14102,2.3504274,91.025642,0,0,54.487179,4.4871793,126.94245
UNIT-14,14,B14,22jul2022,488,0,302.91666,23.735119,51.984127,0,0,54.365078,12.301587,144.36818
UNIT-14,14,B14,23jul2022,218,0,185.29147,47.757847,0,82.062782,0,32.286995,0,65.26992
UNIT-14,14,B14,25jul2022,548,0,352.76709,11.186515,60.245182,5.7793345,0,49.737305,2.1015761,163.04007
UNIT-14,14,B14,26jul2022,450,0,378.19955,8.0260305,67.895882,0,0,74.186554,11.062906,121.989
UNIT-14,14,B14,27jul2022,470,0,389.10568,2.0071139,86.382111,0,0,69.918701,5.0813007,120.50476
UNIT-14,14,B14,28jul2022,541,0,349.31458,12.851494,48.857643,0,0,92.970123,1.9332162,131.45203
UNIT-14,14,B14,29jul2022,468,0,366.52438,3.8871951,85.162605,0,0,77.235771,3.4552846,114.63531
UNIT-14,14,B14,30jul2022,536,0,356.77304,8.7987585,70.035461,0,0,72.872337,4.6099291,127.83709
UNIT-14,14,B14,01jun2022,379,0,325.49222,.25906736,99.481865,0,0,63.989635,12.694301,109.87013
UNIT-14,14,B14,02jun2022,379,0,360.40155,.25906736,99.481865,0,0,74.093262,29.792746,115.31845
UNIT-14,14,B14,03jun2022,302,0,280.58633,18.078176,51.791531,0,0,62.866451,12.052117,120.6504
UNIT-14,14,B14,04jun2022,378,0,367.15585,0,100,0,0,57.142857,6.2337661,106.93968
UNIT-14,14,B14,06jun2022,308,0,349.84024,0,100,0,0,67.41214,18.210863,108.59301
UNIT-14,14,B14,07jun2022,342,0,332.49283,0,100,0,0,78.510025,14.040114,101.18294
UNIT-14,14,B14,08jun2022,498,0,281.44815,16.267124,59.882584,18.982388,0,72.798431,7.8277888,107.21911
UNIT-14,14,B14,09jun2022,437,0,312.59509,11.297539,77.404922,22.147652,0,76.510071,5.3691278,106.30451
UNIT-14,14,B14,10jun2022,338,0,340.8046,.28735632,99.425285,0,0,61.494251,4.8850574,107.10999
UNIT-14,14,B14,11jun2022,229,0,69.399139,76.984978,0,0,0,0,0,33.355186
UNIT-14,14,B14,13jun2022,229,0,428.2251,0,100,0,0,56.709957,5.1948051,123.10427
UNIT-14,14,B14,14jun2022,404,0,301.67072,11.622276,74.334137,15.98063,0,67.070221,1.6949153,111.25004
UNIT-14,14,B14,15jun2022,251,0,311.29413,14.95098,73.333336,0,0,61.176472,1.1764706,146.83234
UNIT-14,14,B14,16jun2022,296,0,375.94684,5.1495018,89.700996,10.299004,0,91.0299,4.9833889,125.2924
UNIT-14,14,B14,17jun2022,468,0,382.37994,5.4801669,78.07933,0,0,73.277664,4.3841338,120.72729
UNIT-14,14,B14,18jun2022,460,0,386.57053,10.817307,77.564102,0,0,50.213676,9.6153851,159.95363
UNIT-14,14,B14,20jun2022,359,0,360.96417,19.421488,47.382919,30.578512,0,73.829201,1.3774104,158.18167
UNIT-14,14,B14,21jun2022,462,0,426.9379,0,100,0,0,78.586723,3.8543897,120.30872
UNIT-14,14,B14,22jun2022,529,0,367.31238,11.437154,81.700554,12.199631,0,75.046211,10.720887,154.57761
UNIT-14,14,B14,23jun2022,558,0,366.11499,7.3606272,76.655052,5.7491288,0,60.278744,3.4843206,127.39597
UNIT-14,14,B14,24jun2022,560,0,375.03485,9.6689892,74.216026,0,0,71.254356,3.6585367,151.38425
UNIT-14,14,B14,25jun2022,527,0,330.25879,22.781885,31.42329,0,0,85.397415,5.7301292,128.25296
UNIT-14,14,B14,27jun2022,560,0,407.4216,4.3118467,82.752617,0,0,81.881531,4.0069685,123.34194
UNIT-14,14,B14,28jun2022,497,0,447.97244,0,100,0,0,71.850395,6.6929135,121.19077
UNIT-14,14,B14,29jun2022,529,0,416.56192,10.374307,74.676521,19.22366,0,86.876152,4.6210723,161.00728
UNIT-14,14,B14,30jun2022,527,0,375.83026,13.883764,68.450188,12.177122,0,81.918816,4.4280443,157.46593
UNIT-14,14,B14,02may2022,321,0,266.21429,31.473215,33.630951,10.416667,0,58.333332,25,156.17163
UNIT-14,14,B14,03may2022,392,0,383.18182,4.9043064,81.100479,0,0,91.626793,45.933014,118.13618
UNIT-14,14,B14,04may2022,397,0,330,17.683649,63.033176,19.43128,0,65.402847,31.753555,140.23056
UNIT-14,14,B14,05may2022,333,0,371.25,7.957849,67.732559,0,0,100,36.046513,125.32945
UNIT-14,14,B14,06may2022,449,0,336.75,7.7864585,69.375,0,0,74.375,24.791666,116.51006
UNIT-14,14,B14,07may2022,408,0,308.3848,16.448931,56.769596,0,0,50.356293,16.627079,129.70526
UNIT-14,14,B14,09may2022,452,0,251.87904,35.367172,37.365009,15.766739,0,67.818573,1.0799136,146.29933
UNIT-14,14,B14,10may2022,511,0,328.25336,12.380038,62.188099,0,0,67.754318,14.203455,141.64697
UNIT-14,14,B14,11may2022,590,0,268.41666,29.979166,48.833332,19.666666,0,62.333332,.83333331,161.41588
UNIT-14,14,B14,12may2022,467,0,352.38495,3.3472803,79.707115,0,0,85.56485,8.7866106,113.25914
UNIT-14,14,B14,13may2022,620,0,333.27533,9.6321201,79.430382,4.9050632,0,62.341774,7.4367089,141.32927
UNIT-14,14,B14,14may2022,545,0,281.09515,21.431778,35.368042,11.849192,0,75.763016,2.6929982,109.06973
UNIT-14,14,B14,16may2022,608,0,293.95834,17.087339,50.48077,4.8076925,0,65.544868,5.4487181,145.01631
UNIT-14,14,B14,17may2022,522,0,309.43289,15.76087,70.699432,0,0,59.357277,2.0793951,154.00789
UNIT-14,14,B14,18may2022,528,0,303.60074,24.463619,44.589554,6.7164178,0,61.567165,.93283582,159.00597
UNIT-14,14,B14,19may2022,269,0,332.44525,23.722628,24.087591,0,0,71.532845,10.583941,167.35457
UNIT-14,14,B14,20may2022,192,0,359.13266,16.836735,32.653061,0,0,85.204079,0,111.3588
UNIT-14,14,B14,24may2022,580,0,283.04568,22.102369,42.131981,12.182741,0,58.883247,1.1844332,150.7814
UNIT-14,14,B14,25may2022,534,0,267.77264,27.310535,36.414047,20.702402,0,63.401108,2.4029574,154.16496
UNIT-14,14,B14,26may2022,342,0,293.4104,13.728324,45.953758,.28901735,0,79.19075,11.271676,132.70544
UNIT-14,14,B14,27may2022,265,0,284.21643,10.914179,57.462688,0,0,97.761192,25.373135,142.4128
UNIT-14,14,B14,28may2022,265,0,297.05225,9.1417913,57.462688,0,0,85.820892,2.9850745,146.49937
UNIT-14,14,B14,30may2022,472,0,252.21175,32.285114,32.914047,7.5471697,0,49.056602,1.4675052,145.01593
UNIT-14,14,B14,31may2022,636,0,389.93045,0,100,0,0,75.115921,6.6460586,132.28418
UNIT-14,14,B14,01apr2022,615,0,326.71686,16.641565,55.421688,21.686747,0,64.608437,16.716867,126.90713
UNIT-14,14,B14,04apr2022,544,0,366.25851,3.9965987,93.537415,0,0,69.21769,31.802721,122.1745
UNIT-14,14,B14,05apr2022,560,0,346.69492,11.949153,80.677963,0,0,74.745766,27.79661,152.62115
UNIT-14,14,B14,06apr2022,560,0,394.98306,0,100,0,0,93.05085,13.728813,109.77094
UNIT-14,14,B14,07apr2022,495,0,274.79453,32.363014,28.180038,13.69863,0,49.510765,.58708417,143.43102
UNIT-14,14,B14,08apr2022,561,0,370.15256,3.9406779,87.288139,0,0,76.101692,18.474577,106.45815
UNIT-14,14,B14,09apr2022,561,0,317.68582,21.811655,37.331081,5.9121623,0,58.783783,.33783785,139.03511
UNIT-14,14,B14,11apr2022,566,0,344.14429,11.682047,50.335571,0,0,75.503357,8.0536909,117.99596
UNIT-14,14,B14,12apr2022,566,0,366.09061,10.130033,62.751678,0,0,74.161072,13.926174,121.11555
UNIT-14,14,B14,13apr2022,492,0,319.51736,23.479731,51.158302,21.042471,0,66.988419,14.864865,154.10054
UNIT-14,14,B14,14apr2022,492,0,408.51352,.8445946,93.24324,0,0,80.888031,24.131273,111.87435
UNIT-14,14,B14,15apr2022,412,0,329.078,17.641844,54.846336,0,0,66.666664,19.385344,153.89217
UNIT-14,14,B14,16apr2022,444,0,295.13043,26.684782,42.173912,41.739132,0,73.478264,17.608696,140.48579
UNIT-14,14,B14,18apr2022,302,0,382.81552,9.4660196,74.757278,12.621359,0,74.433655,3.8834951,148.8075
UNIT-14,14,B14,19apr2022,516,0,334.25095,15.42603,58.2397,0,0,45.505619,10.674157,142.92245
UNIT-14,14,B14,20apr2022,576,0,374.59235,5.7820301,81.198006,0,0,60.565723,13.477537,133.83058
UNIT-14,14,B14,21apr2022,613,0,379.0202,1.5163296,93.934685,0,0,75.116638,9.797823,115.93641
UNIT-14,14,B14,22apr2022,579,0,385.13245,7.3054638,67.549667,0,0,75,14.238411,121.0008
UNIT-14,14,B14,23apr2022,429,0,293.58575,26.698217,42.09354,0,0,69.042313,1.1135857,148.18791
UNIT-14,14,B14,25apr2022,323,0,424.95575,0,100,0,0,100,38.348083,95.729439
UNIT-14,14,B14,26apr2022,247,0,372.21375,13.979008,43.511452,0,0,98.854965,29.389313,93.027328
UNIT-14,14,B14,27apr2022,154,0,373.5484,9.3548384,50.322582,0,0,76.774193,5.8064518,92.285149
UNIT-14,14,B14,28apr2022,509,0,370.39474,6.2265038,78.759399,0,0,98.308273,10.714286,135.59708
UNIT-14,14,B14,29apr2022,507,0,354.81274,12.406367,64.98127,7.303371,0,79.962547,9.9250937,123.5887
UNIT-14,14,B14,30apr2022,249,0,338.30188,17.924528,42.64151,0,0,72.07547,31.698112,113.93671
UNIT-14,14,B14,01mar2022,556,0,417.93625,2.7684565,94.463089,5.5369129,0,81.543625,6.5436239,131.43239
